id,profile,relpath,old_title,new_title,new_filename,duration_s,bpm_pred,bpm_used,key_pred,key_conf,key_used
94,film_scoring,Cinematic Samples (test)\No Signal Glitch 3.mp3,No Signal Glitch 3,"No Signal Glitch 3, --, [FX] - 152BPM, Cm, cinematic/tense","No Signal Glitch 3, --, [FX] - 152BPM, Cm, cinematic-tense.mp3",1.2066666666666668,151.99908088235293,152,Cm,3.8501628740569744,Cm
95,film_scoring,Cinematic Samples (test)\No Signal Glitch 4.mp3,No Signal Glitch 4,"No Signal Glitch 4, --, [FX] - 94BPM, Cm, cinematic/tense","No Signal Glitch 4, --, [FX] - 94BPM, Cm, cinematic-tense.mp3",1.2066666666666668,93.96306818181819,94,Cm,3.804023994332798,Cm
96,film_scoring,Cinematic Samples (test)\No Signal Glitch 5.mp3,No Signal Glitch 5,"No Signal Glitch 5, --, [FX] - 129BPM, Fm, cinematic/tense","No Signal Glitch 5, --, [FX] - 129BPM, Fm, cinematic-tense.mp3",1.2066666666666668,129.19921875,129,Fm,3.8091798013162053,Fm
97,film_scoring,Cinematic Samples (test)\Noise Glitch 1.mp3,Noise Glitch 1,"Noise Glitch 1, --, [FX] - 140BPM, Cm, cinematic/tense","Noise Glitch 1, --, [FX] - 140BPM, Cm, cinematic-tense.mp3",1.2066666666666668,139.6748310810811,140,Cm,3.7610412265056525,Cm
98,film_scoring,Cinematic Samples (test)\Noise Glitch 2.mp3,Noise Glitch 2,"Noise Glitch 2, --, [LOOP] - 144BPM, C#m, cinematic/tense","Noise Glitch 2, --, [LOOP] - 144BPM, C#m, cinematic-tense.mp3",1.2066666666666668,143.5546875,144,C#m,3.7499238314460164,C#m
99,film_scoring,Cinematic Samples (test)\Noise Glitch 3.mp3,Noise Glitch 3,"Noise Glitch 3, --, [FX] - 157BPM, Cm, cinematic/tense","Noise Glitch 3, --, [FX] - 157BPM, Cm, cinematic-tense.mp3",1.2066666666666668,156.60511363636363,157,Cm,3.781477855607654,Cm
100,film_scoring,Cinematic Samples (test)\Noise Glitch 4.mp3,Noise Glitch 4,"Noise Glitch 4, --, [FX] - 112BPM, D#m, cinematic/tense","Noise Glitch 4, --, [FX] - 112BPM, D#m, cinematic-tense.mp3",1.2066666666666668,112.34714673913044,112,D#m,3.801492135197616,D#m
101,film_scoring,Cinematic Samples (test)\Noise Glitch 5.mp3,Noise Glitch 5,"Noise Glitch 5, --, [LOOP] - 287BPM, Dm, cinematic/tense","Noise Glitch 5, --, [LOOP] - 287BPM, Dm, cinematic-tense.mp3",1.1826666666666668,287.109375,287,Dm,3.766579531941315,Dm
102,film_scoring,Cinematic Samples (test)\Generdyn - ATMOS - 01.wav,Generdyn - ATMOS - 01,"Generdyn, --, [LOOP] - --BPM, Dm, cinematic/tense","Generdyn, --, [LOOP] - --BPM, Dm, cinematic-tense.wav",15.01952380952381,0.0,0,Dm,5.039614182300569,Dm
103,film_scoring,Cinematic Samples (test)\Generdyn - ATMOS - 02.wav,Generdyn - ATMOS - 02,"Generdyn, --, [LOOP] - --BPM, Dm, cinematic/tense","Generdyn, --, [LOOP] - --BPM, Dm, cinematic-tense.wav",45.06836734693878,0.0,0,Dm,4.139437531062969,Dm
104,film_scoring,Cinematic Samples (test)\Generdyn - ATMOS - 03.wav,Generdyn - ATMOS - 03,"Generdyn, --, [LOOP] - --BPM, Dm, cinematic/tense","Generdyn, --, [LOOP] - --BPM, Dm, cinematic-tense.wav",60.11718820861678,0.0,0,Dm,4.482772054105842,Dm
105,film_scoring,Cinematic Samples (test)\Generdyn - ATMOS - 04.wav,Generdyn - ATMOS - 04,"Generdyn, --, [LOOP] - 88BPM, Dm, cinematic/tense","Generdyn, --, [LOOP] - 88BPM, Dm, cinematic-tense.wav",22.470702947845805,87.5926906779661,88,Dm,4.1167455609912915,Dm
106,film_scoring,Cinematic Samples (test)\Generdyn - ATMOS - 05.wav,Generdyn - ATMOS - 05,"Generdyn, --, [LOOP] - 52BPM, Dm, cinematic/tense","Generdyn, --, [LOOP] - 52BPM, Dm, cinematic-tense.wav",30.93750566893424,51.6796875,52,Dm,5.007575821671448,Dm
107,film_scoring,Cinematic Samples (test)\Generdyn - ATMOS - 06.wav,Generdyn - ATMOS - 06,"Generdyn, --, [LOOP] - 75BPM, Dm, cinematic/tense","Generdyn, --, [LOOP] - 75BPM, Dm, cinematic-tense.wav",38.47655328798186,74.89809782608695,75,Dm,4.256305155734806,Dm
108,film_scoring,Cinematic Samples (test)\Generdyn - ATMOS - 07.wav,Generdyn - ATMOS - 07,"Generdyn, --, [LOOP] - 88BPM, Fm, cinematic/tense","Generdyn, --, [LOOP] - 88BPM, Fm, cinematic-tense.wav",29.990226757369616,87.5926906779661,88,Fm,3.763005449914807,Fm
109,film_scoring,Cinematic Samples (test)\Generdyn - ATMOS - 08.wav,Generdyn - ATMOS - 08,"Generdyn, --, [LOOP] - 129BPM, Dm, cinematic/tense","Generdyn, --, [LOOP] - 129BPM, Dm, cinematic-tense.wav",20.624988662131518,129.19921875,129,Dm,4.027638956995009,Dm
110,film_scoring,Cinematic Samples (test)\Generdyn - ATMOS - 09.wav,Generdyn - ATMOS - 09,"Generdyn, --, [LOOP] - 120BPM, Dm, cinematic/tense","Generdyn, --, [LOOP] - 120BPM, Dm, cinematic-tense.wav",15.0,120.18531976744185,120,Dm,4.00147218354684,Dm
111,film_scoring,Cinematic Samples (test)\Generdyn - ATMOS - 10.wav,Generdyn - ATMOS - 10,"Generdyn, --, [LOOP] - 98BPM, Dm, cinematic/tense","Generdyn, --, [LOOP] - 98BPM, Dm, cinematic-tense.wav",38.47412698412698,97.50884433962264,98,Dm,3.9581498346158597,Dm
112,film_scoring,Cinematic Samples (test)\Generdyn - ATMOS - 11.wav,Generdyn - ATMOS - 11,"Generdyn, --, [LOOP] - 91BPM, Dm, cinematic/tense","Generdyn, --, [LOOP] - 91BPM, Dm, cinematic-tense.wav",15.004875283446712,90.66611842105263,91,Dm,4.564407196459332,Dm
113,film_scoring,Cinematic Samples (test)\Generdyn - BRAMS - 02.wav,Generdyn - BRAMS - 02,"Generdyn, --, [LOOP] - 215BPM, C#m, cinematic/tense","Generdyn, --, [LOOP] - 215BPM, C#m, cinematic-tense.wav",2.8124943310657597,215.33203125,215,C#m,4.199892187177392,C#m
114,film_scoring,Cinematic Samples (test)\Generdyn - BRAMS - 03.wav,Generdyn - BRAMS - 03,"Generdyn, --, [LOOP] - 74BPM, Cm, cinematic/tense","Generdyn, --, [LOOP] - 74BPM, Cm, cinematic-tense.wav",3.75,73.828125,74,Cm,3.927765350438055,Cm
115,film_scoring,Cinematic Samples (test)\Generdyn - BRAMS - 04.wav,Generdyn - BRAMS - 04,"Generdyn, --, [LOOP] - 105BPM, Gm, cinematic/tense","Generdyn, --, [LOOP] - 105BPM, Gm, cinematic-tense.wav",3.9843764172335603,105.46875,105,Gm,3.8497737387204536,Gm
116,film_scoring,Cinematic Samples (test)\Generdyn - BRAMS - 05.wav,Generdyn - BRAMS - 05,"Generdyn, --, [LOOP] - 148BPM, F#m, cinematic/tense","Generdyn, --, [LOOP] - 148BPM, F#m, cinematic-tense.wav",3.9843764172335603,147.65625,148,F#m,3.899404844927059,F#m
117,film_scoring,Cinematic Samples (test)\Generdyn - BRAMS - 06.wav,Generdyn - BRAMS - 06,"Generdyn, --, [LOOP] - 126BPM, C#m, cinematic/tense","Generdyn, --, [LOOP] - 126BPM, C#m, cinematic-tense.wav",7.73437641723356,126.04801829268293,126,C#m,3.978687968799355,C#m
118,film_scoring,Cinematic Samples (test)\Generdyn - BRAMS - 07.wav,Generdyn - BRAMS - 07,"Generdyn, --, [LOOP] - 178BPM, Cm, cinematic/tense","Generdyn, --, [LOOP] - 178BPM, Cm, cinematic-tense.wav",2.8173922902494333,178.20581896551724,178,Cm,3.7421353351651185,Cm
119,film_scoring,Cinematic Samples (test)\Generdyn - BRAMS - 01.wav,Generdyn - BRAMS - 01,"Generdyn, --, [LOOP] - 258BPM, Dm, cinematic/tense","Generdyn, --, [LOOP] - 258BPM, Dm, cinematic-tense.wav",2.8564399092970523,258.3984375,258,Dm,3.988568002302902,Dm
120,film_scoring,Cinematic Samples (test)\01 Carlo Galliani - Fx - Positron [Sound Effects Vol.4].wav,01 Carlo Galliani - Fx - Positron [Sound Effects Vol.4],"01 Carlo Galliani, --, [LOOP] - 96BPM, D#m, cinematic/tense","01 Carlo Galliani, --, [LOOP] - 96BPM, D#m, cinematic-tense.wav",15.483877551020408,95.703125,96,D#m,3.846325731407615,D#m
121,film_scoring,Cinematic Samples (test)\01 Carlo Galliani - Fx- Beam [Sound Effects Vol.7].wav,01 Carlo Galliani - Fx- Beam [Sound Effects Vol.7],"01 Carlo Galliani, --, [LOOP] - 152BPM, Am, cinematic/tense","01 Carlo Galliani, --, [LOOP] - 152BPM, Am, cinematic-tense.wav",7.68,151.99908088235293,152,Am,3.755950369448984,Am
122,film_scoring,Cinematic Samples (test)\01 Carlo Galliani - Fx- Crazy Birds [Sound Effects Vol.5].wav,01 Carlo Galliani - Fx- Crazy Birds [Sound Effects Vol.5],"01 Carlo Galliani, --, [LOOP] - 235BPM, Dm, cinematic/tense","01 Carlo Galliani, --, [LOOP] - 235BPM, Dm, cinematic-tense.wav",8.0,234.90767045454547,235,Dm,3.7951565574514947,Dm
123,film_scoring,Cinematic Samples (test)\02 Carlo Galliani - Fx - Space Station [Sound Effects Vol.4].wav,02 Carlo Galliani - Fx - Space Station [Sound Effects Vol.4],"02 Carlo Galliani, --, [LOOP] - 133BPM, Dm, cinematic/tense","02 Carlo Galliani, --, [LOOP] - 133BPM, Dm, cinematic-tense.wav",15.483877551020408,132.51201923076923,133,Dm,3.893944280313422,Dm
124,film_scoring,Cinematic Samples (test)\02 Carlo Galliani - Fx- Bedlam [Sound Effects Vol.7].wav,02 Carlo Galliani - Fx- Bedlam [Sound Effects Vol.7],"02 Carlo Galliani, --, [LOOP] - 120BPM, D#m, cinematic/tense","02 Carlo Galliani, --, [LOOP] - 120BPM, D#m, cinematic-tense.wav",11.52,120.18531976744185,120,D#m,3.755406367102173,D#m
125,film_scoring,Cinematic Samples (test)\02 Carlo Galliani - Fx- Electro Rizer [Sound Effects Vol.5].wav,02 Carlo Galliani - Fx- Electro Rizer [Sound Effects Vol.5],"02 Carlo Galliani, --, [LOOP] - 157BPM, Gm, cinematic/tense","02 Carlo Galliani, --, [LOOP] - 157BPM, Gm, cinematic-tense.wav",8.0,156.60511363636363,157,Gm,3.772327944012889,Gm
126,film_scoring,Cinematic Samples (test)\03 Carlo Galliani - Fx - UFO [Sound Effects Vol.4].wav,03 Carlo Galliani - Fx - UFO [Sound Effects Vol.4],"03 Carlo Galliani, --, [LOOP] - 157BPM, Dm, cinematic/tense","03 Carlo Galliani, --, [LOOP] - 157BPM, Dm, cinematic-tense.wav",7.741927437641723,156.60511363636363,157,Dm,3.814688405777204,Dm
127,film_scoring,Cinematic Samples (test)\03 Carlo Galliani - Fx- Broken Bells [Sound Effects Vol.7].wav,03 Carlo Galliani - Fx- Broken Bells [Sound Effects Vol.7],"03 Carlo Galliani, --, [LOOP] - 120BPM, Cm, cinematic/tense","03 Carlo Galliani, --, [LOOP] - 120BPM, Cm, cinematic-tense.wav",3.84,120.18531976744185,120,Cm,4.027606659426305,Cm
128,film_scoring,Cinematic Samples (test)\03 Carlo Galliani - Fx- Flange Combo [Sound Effects Vol.5].wav,03 Carlo Galliani - Fx- Flange Combo [Sound Effects Vol.5],"03 Carlo Galliani, --, [LOOP] - 115BPM, Em, cinematic/tense","03 Carlo Galliani, --, [LOOP] - 115BPM, Em, cinematic-tense.wav",8.0,114.84375,115,Em,4.246910279601711,Em
129,film_scoring,Cinematic Samples (test)\04 Carlo Galliani - Fx - Whoosh [Sound Effects Vol.4].wav,04 Carlo Galliani - Fx - Whoosh [Sound Effects Vol.4],"04 Carlo Galliani, --, [LOOP] - 129BPM, Cm, cinematic/tense","04 Carlo Galliani, --, [LOOP] - 129BPM, Cm, cinematic-tense.wav",7.741927437641723,129.19921875,129,Cm,3.756061015632771,Cm
130,film_scoring,Cinematic Samples (test)\04 Carlo Galliani - Fx- Broken Transmission [Sound Effects Vol.7].wav,04 Carlo Galliani - Fx- Broken Transmission [Sound Effects Vol.7],"04 Carlo Galliani, --, [LOOP] - 140BPM, C#m, cinematic/tense","04 Carlo Galliani, --, [LOOP] - 140BPM, C#m, cinematic-tense.wav",11.52,139.6748310810811,140,C#m,3.73539371193957,C#m
131,film_scoring,Cinematic Samples (test)\04 Carlo Galliani - Fx- Flyby [Sound Effects Vol.5].wav,04 Carlo Galliani - Fx- Flyby [Sound Effects Vol.5],"04 Carlo Galliani, --, [LOOP] - 120BPM, Am, cinematic/tense","04 Carlo Galliani, --, [LOOP] - 120BPM, Am, cinematic-tense.wav",8.0,120.18531976744185,120,Am,3.7720783064026784,Am
132,film_scoring,Cinematic Samples (test)\05 Carlo Galliani - Fx - Wormhole [Sound Effects Vol.4].wav,05 Carlo Galliani - Fx - Wormhole [Sound Effects Vol.4],"05 Carlo Galliani, --, [LOOP] - 144BPM, Am, cinematic/tense","05 Carlo Galliani, --, [LOOP] - 144BPM, Am, cinematic-tense.wav",15.483877551020408,143.5546875,144,Am,4.062169592885754,Am
133,film_scoring,Cinematic Samples (test)\05 Carlo Galliani - Fx- Crashing [Sound Effects Vol.7].wav,05 Carlo Galliani - Fx- Crashing [Sound Effects Vol.7],"05 Carlo Galliani, --, [LOOP] - --BPM, Cm, cinematic/tense","05 Carlo Galliani, --, [LOOP] - --BPM, Cm, cinematic-tense.wav",3.84,0.0,0,Cm,3.8854638811598265,Cm
134,film_scoring,Cinematic Samples (test)\05 Carlo Galliani - Fx- Growl [Sound Effects Vol.5].wav,05 Carlo Galliani - Fx- Growl [Sound Effects Vol.5],"05 Carlo Galliani, --, [LOOP] - --BPM, Dm, cinematic/tense","05 Carlo Galliani, --, [LOOP] - --BPM, Dm, cinematic-tense.wav",8.0,0.0,0,Dm,3.999774464331358,Dm
135,film_scoring,Cinematic Samples (test)\06 Carlo Galliani - Fx - Apha [Sound Effects Vol.4].wav,06 Carlo Galliani - Fx - Apha [Sound Effects Vol.4],"06 Carlo Galliani, --, [LOOP] - 178BPM, C#m, cinematic/tense","06 Carlo Galliani, --, [LOOP] - 178BPM, C#m, cinematic-tense.wav",8.0,178.20581896551724,178,C#m,3.74626097890969,C#m
136,film_scoring,Cinematic Samples (test)\06 Carlo Galliani - Fx- Crazy Tom [Sound Effects Vol.7].wav,06 Carlo Galliani - Fx- Crazy Tom [Sound Effects Vol.7],"06 Carlo Galliani, --, [LOOP] - 120BPM, C#m, cinematic/tense","06 Carlo Galliani, --, [LOOP] - 120BPM, C#m, cinematic-tense.wav",3.84,120.18531976744185,120,C#m,4.039529549047871,C#m
137,film_scoring,Cinematic Samples (test)\06 Carlo Galliani - Fx- Leader [Sound Effects Vol.5].wav,06 Carlo Galliani - Fx- Leader [Sound Effects Vol.5],"06 Carlo Galliani, --, [LOOP] - 120BPM, E, cinematic/tense","06 Carlo Galliani, --, [LOOP] - 120BPM, E, cinematic-tense.wav",8.0,120.18531976744185,120,E,4.969668839829567,E
138,film_scoring,Cinematic Samples (test)\07 Carlo Galliani - Fx - Bounce [Sound Effects Vol.4].wav,07 Carlo Galliani - Fx - Bounce [Sound Effects Vol.4],"07 Carlo Galliani, --, [LOOP] - 144BPM, Cm, cinematic/tense","07 Carlo Galliani, --, [LOOP] - 144BPM, Cm, cinematic-tense.wav",8.0,143.5546875,144,Cm,3.7430952026553457,Cm
139,film_scoring,Cinematic Samples (test)\07 Carlo Galliani - Fx- Dance Sample [Sound Effects Vol.7].wav,07 Carlo Galliani - Fx- Dance Sample [Sound Effects Vol.7],"07 Carlo Galliani, --, [LOOP] - 199BPM, Dm, cinematic/tense","07 Carlo Galliani, --, [LOOP] - 199BPM, Dm, cinematic-tense.wav",3.84,198.76802884615384,199,Dm,3.8532709807921015,Dm
140,film_scoring,Cinematic Samples (test)\07 Carlo Galliani - Fx- Machine [Sound Effects Vol.5].wav,07 Carlo Galliani - Fx- Machine [Sound Effects Vol.5],"07 Carlo Galliani, --, [LOOP] - 117BPM, C#m, cinematic/tense","07 Carlo Galliani, --, [LOOP] - 117BPM, C#m, cinematic-tense.wav",8.0,117.45383522727273,117,C#m,3.768637588899332,C#m
141,film_scoring,Cinematic Samples (test)\08 Carlo Galliani - Fx- Air [Sound Effects Vol.4].wav,08 Carlo Galliani - Fx- Air [Sound Effects Vol.4],"08 Carlo Galliani, --, [LOOP] - 152BPM, Em, cinematic/tense","08 Carlo Galliani, --, [LOOP] - 152BPM, Em, cinematic-tense.wav",8.0,151.99908088235293,152,Em,5.023767984966676,Em
142,film_scoring,Cinematic Samples (test)\08 Carlo Galliani - Fx- Data Transmission [Sound Effects Vol.7].wav,08 Carlo Galliani - Fx- Data Transmission [Sound Effects Vol.7],"08 Carlo Galliani, --, [LOOP] - 115BPM, Am, cinematic/tense","08 Carlo Galliani, --, [LOOP] - 115BPM, Am, cinematic-tense.wav",7.68,114.84375,115,Am,3.7388136335411755,Am
143,film_scoring,Cinematic Samples (test)\08 Carlo Galliani - Fx- Muted Combo [Sound Effects Vol.5].wav,08 Carlo Galliani - Fx- Muted Combo [Sound Effects Vol.5],"08 Carlo Galliani, --, [LOOP] - --BPM, Em, cinematic/tense","08 Carlo Galliani, --, [LOOP] - --BPM, Em, cinematic-tense.wav",8.0,0.0,0,Em,3.880031647973015,Em
144,film_scoring,Cinematic Samples (test)\09 Carlo Galliani - Fx- Combo [Sound Effects Vol.4].wav,09 Carlo Galliani - Fx- Combo [Sound Effects Vol.4],"09 Carlo Galliani, --, [LOOP] - 191BPM, Dm, cinematic/tense","09 Carlo Galliani, --, [LOOP] - 191BPM, Dm, cinematic-tense.wav",8.0,191.40625,191,Dm,3.8036509541947985,Dm
145,film_scoring,Cinematic Samples (test)\09 Carlo Galliani - Fx- Detuner [Sound Effects Vol.7].wav,09 Carlo Galliani - Fx- Detuner [Sound Effects Vol.7],"09 Carlo Galliani, --, [LOOP] - --BPM, Cm, cinematic/tense","09 Carlo Galliani, --, [LOOP] - --BPM, Cm, cinematic-tense.wav",11.52,0.0,0,Cm,4.036170461133839,Cm
146,film_scoring,Cinematic Samples (test)\09 Carlo Galliani - Fx- Razor [Sound Effects Vol.5].wav,09 Carlo Galliani - Fx- Razor [Sound Effects Vol.5],"09 Carlo Galliani, --, [LOOP] - 140BPM, Cm, cinematic/tense","09 Carlo Galliani, --, [LOOP] - 140BPM, Cm, cinematic-tense.wav",8.0,139.6748310810811,140,Cm,3.740773272614858,Cm
147,film_scoring,Cinematic Samples (test)\10 Carlo Galliani - Fx- Combo 2 [Sound Effects Vol.4].wav,10 Carlo Galliani - Fx- Combo 2 [Sound Effects Vol.4],"10 Carlo Galliani, --, [LOOP] - 133BPM, Gm, cinematic/tense","10 Carlo Galliani, --, [LOOP] - 133BPM, Gm, cinematic-tense.wav",8.0,132.51201923076923,133,Gm,3.7408687415804938,Gm
148,film_scoring,Cinematic Samples (test)\10 Carlo Galliani - Fx- Electronic War [Sound Effects Vol.7].wav,10 Carlo Galliani - Fx- Electronic War [Sound Effects Vol.7],"10 Carlo Galliani, --, [LOOP] - 167BPM, Em, cinematic/tense","10 Carlo Galliani, --, [LOOP] - 167BPM, Em, cinematic-tense.wav",11.52,166.70866935483872,167,Em,3.8652854883418355,Em
149,film_scoring,Cinematic Samples (test)\10 Carlo Galliani - Fx- Shutdown [Sound Effects Vol.5].wav,10 Carlo Galliani - Fx- Shutdown [Sound Effects Vol.5],"10 Carlo Galliani, --, [LOOP] - 115BPM, Am, cinematic/tense","10 Carlo Galliani, --, [LOOP] - 115BPM, Am, cinematic-tense.wav",8.0,114.84375,115,Am,3.7608746476063373,Am
150,film_scoring,Cinematic Samples (test)\11 Carlo Galliani - Fx- Combo 3 [Sound Effects Vol.4].wav,11 Carlo Galliani - Fx- Combo 3 [Sound Effects Vol.4],"11 Carlo Galliani, --, [LOOP] - 126BPM, D#m, cinematic/tense","11 Carlo Galliani, --, [LOOP] - 126BPM, D#m, cinematic-tense.wav",8.0,126.04801829268293,126,D#m,3.860962236559087,D#m
151,film_scoring,Cinematic Samples (test)\11 Carlo Galliani - Fx- Engine Start [Sound Effects Vol.7].wav,11 Carlo Galliani - Fx- Engine Start [Sound Effects Vol.7],"11 Carlo Galliani, --, [LOOP] - 178BPM, Cm, cinematic/tense","11 Carlo Galliani, --, [LOOP] - 178BPM, Cm, cinematic-tense.wav",15.359916666666667,178.20581896551724,178,Cm,3.7537534231433356,Cm
152,film_scoring,Cinematic Samples (test)\12 Carlo Galliani - Fx- Error [Sound Effects Vol.7].wav,12 Carlo Galliani - Fx- Error [Sound Effects Vol.7],"12 Carlo Galliani, --, [LOOP] - 148BPM, Fm, cinematic/tense","12 Carlo Galliani, --, [LOOP] - 148BPM, Fm, cinematic-tense.wav",15.359916666666667,147.65625,148,Fm,4.015106041558147,Fm
153,film_scoring,Cinematic Samples (test)\Airplane-Over-Crowd-01.wav,Airplane-Over-Crowd-01,"Airplane-Over-Crowd-01, --, [LOOP] - 157BPM, Bm, cinematic/tense","Airplane-Over-Crowd-01, --, [LOOP] - 157BPM, Bm, cinematic-tense.wav",26.0,156.60511363636363,157,Bm,3.779911081865631,Bm
154,film_scoring,Cinematic Samples (test)\Apollo-11-Eagle-Has-Landed.wav,Apollo-11-Eagle-Has-Landed,"Apollo-11-Eagle-Has-Landed, --, [LOOP] - 85BPM, A#m, cinematic/tense","Apollo-11-Eagle-Has-Landed, --, [LOOP] - 85BPM, A#m, cinematic-tense.wav",5.364,84.72079918032787,85,A#m,3.8292341812090873,A#m
155,film_scoring,Cinematic Samples (test)\Apollo-11-Eagle-Has-Landed-Extended.wav,Apollo-11-Eagle-Has-Landed-Extended,"Apollo-11-Eagle-Has-Landed-Extended, --, [LOOP] - 115BPM, Em, cinematic/tense","Apollo-11-Eagle-Has-Landed-Extended, --, [LOOP] - 115BPM, Em, cinematic-tense.wav",14.811428571428571,114.84375,115,Em,3.9383788361044165,Em
156,film_scoring,Cinematic Samples (test)\Apollo-11-Thats-One-Small-Step-for-a-Man.wav,Apollo-11-Thats-One-Small-Step-for-a-Man,"Apollo-11-Thats-One-Small-Step-for-a-Man, --, [LOOP] - 55BPM, A#m, cinematic/tense","Apollo-11-Thats-One-Small-Step-for-a-Man, --, [LOOP] - 55BPM, A#m, cinematic-tense.wav",12.982857142857142,54.978390957446805,55,A#m,3.9843857345636358,A#m
157,film_scoring,Cinematic Samples (test)\Apollo-11-We-Have-a-Lift-Off.wav,Apollo-11-We-Have-a-Lift-Off,"Apollo-11-We-Have-a-Lift-Off, --, [LOOP] - 99BPM, Dm, cinematic/tense","Apollo-11-We-Have-a-Lift-Off, --, [LOOP] - 99BPM, Dm, cinematic-tense.wav",24.816326530612244,99.38401442307692,99,Dm,3.8090285996745084,Dm
158,film_scoring,Cinematic Samples (test)\Apollo-12-All-Weather-Testing.wav,Apollo-12-All-Weather-Testing,"Apollo-12-All-Weather-Testing, --, [LOOP] - 62BPM, A#m, cinematic/tense","Apollo-12-All-Weather-Testing, --, [LOOP] - 62BPM, A#m, cinematic-tense.wav",4.4373469387755105,61.5234375,62,A#m,3.9415035696553424,A#m
159,film_scoring,Cinematic Samples (test)\Apollo-13-Houston-Weve-Had-a-Problem.wav,Apollo-13-Houston-Weve-Had-a-Problem,"Apollo-13-Houston-Weve-Had-a-Problem, --, [LOOP] - 136BPM, Bm, cinematic/tense","Apollo-13-Houston-Weve-Had-a-Problem, --, [LOOP] - 136BPM, Bm, cinematic-tense.wav",17.03920634920635,135.99917763157896,136,Bm,3.781405244688723,Bm
160,film_scoring,Cinematic Samples (test)\Bell-Pitch-Up.wav,Bell-Pitch-Up,"Bell-Pitch-Up, --, [LOOP] - 123BPM, Em, cinematic/tense","Bell-Pitch-Up, --, [LOOP] - 123BPM, Em, cinematic-tense.wav",1.3973333333333333,123.046875,123,Em,3.957993011995917,Em
161,film_scoring,Cinematic Samples (test)\Bell-Pitch-Up-And-Down.wav,Bell-Pitch-Up-And-Down,"Bell-Pitch-Up-And-Down, --, [LOOP] - 126BPM, Em, cinematic/tense","Bell-Pitch-Up-And-Down, --, [LOOP] - 126BPM, Em, cinematic-tense.wav",1.6533333333333333,126.04801829268293,126,Em,3.8306642082250577,Em
162,film_scoring,Cinematic Samples (test)\Birds-Chirping-Owl-Hooting.wav,Birds-Chirping-Owl-Hooting,"Birds-Chirping-Owl-Hooting, --, [LOOP] - 108BPM, Fm, cinematic/tense","Birds-Chirping-Owl-Hooting, --, [LOOP] - 108BPM, Fm, cinematic-tense.wav",6.773333333333333,107.666015625,108,Fm,3.7592256015571706,Fm
163,film_scoring,Cinematic Samples (test)\Cassini-Enceladus-Sound.wav,Cassini-Enceladus-Sound,"Cassini-Enceladus-Sound, --, [LOOP] - 129BPM, Dm, cinematic/tense","Cassini-Enceladus-Sound, --, [LOOP] - 129BPM, Dm, cinematic-tense.wav",10.68095238095238,129.19921875,129,Dm,3.748741957249428,Dm
164,film_scoring,Cinematic Samples (test)\Cassini-Saturn-Radio-Emissions-1.wav,Cassini-Saturn-Radio-Emissions-1,"Cassini-Saturn-Radio-Emissions-1, --, [LOOP] - 11BPM, C#m, cinematic/tense","Cassini-Saturn-Radio-Emissions-1, --, [LOOP] - 11BPM, C#m, cinematic-tense.wav",19.305375,11.358173076923077,11,C#m,3.738973607427695,C#m
165,film_scoring,Cinematic Samples (test)\Cassini-Saturn-Radio-Emissions-2.wav,Cassini-Saturn-Radio-Emissions-2,"Cassini-Saturn-Radio-Emissions-2, --, [LOOP] - 115BPM, Dm, cinematic/tense","Cassini-Saturn-Radio-Emissions-2, --, [LOOP] - 115BPM, Dm, cinematic-tense.wav",12.975,114.84375,115,Dm,3.728027891210824,Dm
166,film_scoring,Cinematic Samples (test)\Cassini-Shields-Up.wav,Cassini-Shields-Up,"Cassini-Shields-Up, --, [LOOP] - 126BPM, Fm, cinematic/tense","Cassini-Shields-Up, --, [LOOP] - 126BPM, Fm, cinematic-tense.wav",38.35936507936508,126.04801829268293,126,Fm,3.7372713799377424,Fm
167,film_scoring,Cinematic Samples (test)\Chorus-Radio-Waves-within-Earths-Atmosphere.wav,Chorus-Radio-Waves-within-Earths-Atmosphere,"Chorus-Radio-Waves-within-Earths-Atmosphere, --, [LOOP] - 120BPM, F#m, cinematic/tense","Chorus-Radio-Waves-within-Earths-Atmosphere, --, [LOOP] - 120BPM, F#m, cinematic-tense.wav",29.88408163265306,120.18531976744185,120,F#m,3.7567260425170796,F#m
168,film_scoring,Cinematic Samples (test)\Computers-are-in-Control.wav,Computers-are-in-Control,"Computers-are-in-Control, --, [LOOP] - 112BPM, G#m, cinematic/tense","Computers-are-in-Control, --, [LOOP] - 112BPM, G#m, cinematic-tense.wav",4.179591836734694,112.34714673913044,112,G#m,3.8171312558623507,G#m
169,film_scoring,Cinematic Samples (test)\Corner-Cafe-Traffic.wav,Corner-Cafe-Traffic,"Corner-Cafe-Traffic, --, [LOOP] - 115BPM, F#m, cinematic/tense","Corner-Cafe-Traffic, --, [LOOP] - 115BPM, F#m, cinematic-tense.wav",26.229479166666668,114.84375,115,F#m,3.7531989963214474,F#m
170,film_scoring,Cinematic Samples (test)\Delta-IV-Launch.wav,Delta-IV-Launch,"Delta-IV-Launch, --, [LOOP] - 117BPM, Cm, cinematic/tense","Delta-IV-Launch, --, [LOOP] - 117BPM, Cm, cinematic-tense.wav",30.03,117.45383522727273,117,Cm,3.728965479381077,Cm
